Date,Time,ID,pH,Air Temperature,TDS,Light Intensity,Humidity,EC,Label
20/05/2022,08:09:24 ,ICPKNW,4.49,38,1137,57,85,2.274,4
20/05/2022,08:09:28 ,ICPKNW,11.22,24,385,643,1,0.77,15
20/05/2022,08:09:32 ,ICPKNW,10.06,24,580,855,11,1.16,15
20/05/2022,08:09:36 ,ICPKNW,12.79,21,1445,747,53,2.89,13
20/05/2022,08:09:40 ,ICPKNW,5.2,26,836,266,9,1.672,4
20/05/2022,08:09:44 ,ICPKNW,11.5,35,284,695,4,0.568,15
20/05/2022,08:09:48 ,ICPKNW,11.67,25,963,267,37,1.926,5
20/05/2022,08:09:52 ,ICPKNW,7.1,39,1404,993,8,2.808,13
20/05/2022,08:09:56 ,ICPKNW,6.06,35,256,212,63,0.512,3
20/05/2022,08:10:00 ,ICPKNW,3.15,29,1443,879,77,2.886,12
20/05/2022,08:10:04 ,ICPKNW,10.99,37,237,453,41,0.474,17
20/05/2022,08:10:08 ,ICPKNW,5.73,26,287,890,9,0.574,11
20/05/2022,08:10:12 ,ICPKNW,7.08,35,872,856,95,1.744,13
20/05/2022,08:10:16 ,ICPKNW,6.66,22,968,816,70,1.936,13
20/05/2022,08:10:20 ,ICPKNW,2.76,38,1375,889,52,2.75,12
20/05/2022,08:10:24 ,ICPKNW,6.78,23,454,349,86,0.908,17
20/05/2022,08:10:28 ,ICPKNW,8.53,35,1289,410,65,2.578,5
20/05/2022,08:10:32 ,ICPKNW,12.47,30,203,984,13,0.406,15
20/05/2022,08:10:36 ,ICPKNW,3.72,28,738,873,61,1.476,12
20/05/2022,08:10:40 ,ICPKNW,10.7,22,917,929,41,1.834,13
20/05/2022,08:10:44 ,ICPKNW,9.03,20,626,1001,99,1.252,15
20/05/2022,08:10:48 ,ICPKNW,11.56,26,816,66,16,1.632,5
20/05/2022,08:10:52 ,ICPKNW,8.6,31,486,175,37,0.972,17
20/05/2022,08:10:56 ,ICPKNW,1,31,622,978,2,1.244,14
20/05/2022,08:11:00 ,ICPKNW,5.94,24,186,482,48,0.372,3
20/05/2022,08:11:04 ,ICPKNW,12.37,35,1361,804,25,2.722,13
20/05/2022,08:11:08 ,ICPKNW,9.33,23,223,1007,31,0.446,15
20/05/2022,08:11:12 ,ICPKNW,12.7,40,110,428,78,0.22,17
20/05/2022,08:11:16 ,ICPKNW,2.73,20,708,934,51,1.416,12
20/05/2022,08:11:20 ,ICPKNW,1.65,28,241,878,92,0.482,14
20/05/2022,08:11:24 ,ICPKNW,2.57,28,1101,111,75,2.202,4
20/05/2022,08:11:28 ,ICPKNW,7.85,34,1437,690,28,2.874,13
20/05/2022,08:11:32 ,ICPKNW,4.6,35,1027,834,79,2.054,12
20/05/2022,08:11:36 ,ICPKNW,3.47,30,1071,561,65,2.142,12
20/05/2022,08:11:40 ,ICPKNW,3.36,20,679,115,97,1.358,16
20/05/2022,08:11:44 ,ICPKNW,5.21,37,844,38,19,1.688,4
20/05/2022,08:11:48 ,ICPKNW,2.69,35,721,405,92,1.442,4
20/05/2022,08:11:52 ,ICPKNW,7.37,33,589,991,94,1.178,15
20/05/2022,08:11:56 ,ICPKNW,7.49,39,1355,689,95,2.71,13
20/05/2022,08:12:00 ,ICPKNW,9.15,27,140,707,55,0.28,15
20/05/2022,08:12:04 ,ICPKNW,8.56,27,1146,731,95,2.292,13
20/05/2022,08:12:08 ,ICPKNW,4.46,35,150,452,10,0.3,16
20/05/2022,08:12:12 ,ICPKNW,10.1,39,301,401,14,0.602,17
20/05/2022,08:12:16 ,ICPKNW,5.51,26,743,269,18,1.486,0
20/05/2022,08:12:20 ,ICPKNW,4.59,36,256,160,86,0.512,16
20/05/2022,08:12:24 ,ICPKNW,5.71,32,967,381,38,1.934,0
20/05/2022,08:12:28 ,ICPKNW,5.58,40,1468,558,24,2.936,2
20/05/2022,08:12:32 ,ICPKNW,9.41,22,383,600,2,0.766,15
20/05/2022,08:12:36 ,ICPKNW,1.97,28,775,260,99,1.55,4
20/05/2022,08:12:40 ,ICPKNW,6.74,21,704,680,44,1.408,13
20/05/2022,08:12:44 ,ICPKNW,11.81,33,427,284,53,0.854,17
20/05/2022,08:12:48 ,ICPKNW,2.64,34,287,323,63,0.574,16
20/05/2022,08:12:52 ,ICPKNW,10.41,22,526,534,6,1.052,17
20/05/2022,08:12:56 ,ICPKNW,10.38,22,399,797,59,0.798,15
20/05/2022,08:13:00 ,ICPKNW,3.71,26,526,400,60,1.052,16
20/05/2022,08:13:04 ,ICPKNW,6.86,22,653,224,53,1.306,17
20/05/2022,08:13:08 ,ICPKNW,2.9,37,1401,848,8,2.802,12
20/05/2022,08:13:12 ,ICPKNW,2.51,39,677,933,55,1.354,14
20/05/2022,08:13:16 ,ICPKNW,12.1,39,1137,189,37,2.274,5
20/05/2022,08:13:20 ,ICPKNW,1.92,25,1238,959,82,2.476,12
20/05/2022,08:13:24 ,ICPKNW,4,20,389,901,55,0.778,14
20/05/2022,08:13:28 ,ICPKNW,2.73,24,384,662,77,0.768,14
20/05/2022,08:13:32 ,ICPKNW,6.37,22,965,798,3,1.93,2
20/05/2022,08:13:36 ,ICPKNW,6.13,25,303,967,67,0.606,11
20/05/2022,08:13:40 ,ICPKNW,1.53,37,808,528,86,1.616,4
20/05/2022,08:13:44 ,ICPKNW,6.17,28,1169,662,14,2.338,2
20/05/2022,08:13:48 ,ICPKNW,7.34,25,577,992,22,1.154,15
20/05/2022,08:13:52 ,ICPKNW,8.96,20,1111,225,31,2.222,5
20/05/2022,08:13:56 ,ICPKNW,4.18,40,548,878,15,1.096,14
20/05/2022,08:14:00 ,ICPKNW,9.53,29,459,612,96,0.918,15
20/05/2022,08:14:04 ,ICPKNW,11.86,38,986,955,8,1.972,13
20/05/2022,08:14:08 ,ICPKNW,1.04,40,1176,932,39,2.352,12
20/05/2022,08:14:12 ,ICPKNW,7.37,20,137,874,5,0.274,15
20/05/2022,08:14:16 ,ICPKNW,4.41,32,1091,713,93,2.182,12
20/05/2022,08:14:20 ,ICPKNW,7.32,38,809,62,22,1.618,5
20/05/2022,08:14:24 ,ICPKNW,2.95,24,1079,873,47,2.158,12
20/05/2022,08:14:28 ,ICPKNW,12.83,23,581,373,61,1.162,17
20/05/2022,08:14:32 ,ICPKNW,11.87,32,739,397,19,1.478,5
20/05/2022,08:14:36 ,ICPKNW,6.36,38,277,778,20,0.554,11
20/05/2022,08:14:40 ,ICPKNW,2.75,28,1356,406,96,2.712,4
20/05/2022,08:14:44 ,ICPKNW,12.54,29,816,776,60,1.632,13
20/05/2022,08:14:48 ,ICPKNW,1.1,21,312,986,30,0.624,14
20/05/2022,08:14:52 ,ICPKNW,9.09,32,947,331,24,1.894,5
20/05/2022,08:14:56 ,ICPKNW,12.41,30,219,385,64,0.438,17
20/05/2022,08:15:00 ,ICPKNW,2.94,26,471,930,78,0.942,14
20/05/2022,08:15:04 ,ICPKNW,9.25,24,539,897,7,1.078,15
20/05/2022,08:15:08 ,ICPKNW,5.31,23,1396,905,7,2.792,12
20/05/2022,08:15:12 ,ICPKNW,11.9,38,375,470,48,0.75,17
20/05/2022,08:15:16 ,ICPKNW,5.62,40,379,644,91,0.758,11
20/05/2022,08:15:20 ,ICPKNW,2.11,38,574,321,80,1.148,16
20/05/2022,08:15:24 ,ICPKNW,10.99,39,686,1014,58,1.372,15
20/05/2022,08:15:28 ,ICPKNW,13,28,1178,338,43,2.356,5
20/05/2022,08:15:32 ,ICPKNW,10.58,32,420,821,48,0.84,15
20/05/2022,08:15:36 ,ICPKNW,1.27,28,733,675,89,1.466,12
20/05/2022,08:15:40 ,ICPKNW,2.71,33,653,634,23,1.306,14
20/05/2022,08:15:44 ,ICPKNW,4,20,505,359,51,1.01,16
20/05/2022,08:15:48 ,ICPKNW,5.23,20,755,921,1,1.51,12
20/05/2022,08:15:52 ,ICPKNW,4.26,27,803,966,70,1.606,12
20/05/2022,08:15:56 ,ICPKNW,1.12,34,1275,240,17,2.55,4
20/05/2022,08:16:00 ,ICPKNW,6.63,20,886,393,52,1.772,5
20/05/2022,08:16:04 ,ICPKNW,1.09,22,1481,187,23,2.962,4
20/05/2022,08:16:08 ,ICPKNW,12.69,23,1084,313,20,2.168,5
20/05/2022,08:16:12 ,ICPKNW,3.9,29,571,108,33,1.142,16
20/05/2022,08:16:16 ,ICPKNW,12.61,27,335,473,31,0.67,17
20/05/2022,08:16:20 ,ICPKNW,1.56,22,932,565,97,1.864,12
20/05/2022,08:16:24 ,ICPKNW,7.65,30,633,788,67,1.266,15
20/05/2022,08:16:28 ,ICPKNW,1.1,34,1132,233,42,2.264,4
20/05/2022,08:16:32 ,ICPKNW,7.56,24,495,860,87,0.99,15
20/05/2022,08:16:36 ,ICPKNW,11.97,31,119,995,78,0.238,15
20/05/2022,08:16:40 ,ICPKNW,2.4,34,876,360,58,1.752,4
20/05/2022,08:16:44 ,ICPKNW,8.29,32,664,59,11,1.328,17
20/05/2022,08:16:48 ,ICPKNW,1.61,26,994,798,79,1.988,12
20/05/2022,08:16:52 ,ICPKNW,9.47,26,864,380,35,1.728,5
20/05/2022,08:16:56 ,ICPKNW,1.37,24,1045,658,44,2.09,12
20/05/2022,08:17:00 ,ICPKNW,9.18,23,486,779,2,0.972,15
20/05/2022,08:17:04 ,ICPKNW,12.45,31,453,97,42,0.906,17
20/05/2022,08:17:08 ,ICPKNW,8.54,20,932,179,22,1.864,5
20/05/2022,08:17:12 ,ICPKNW,4.31,34,392,510,65,0.784,16
20/05/2022,08:17:16 ,ICPKNW,3.71,24,691,853,85,1.382,14
20/05/2022,08:17:20 ,ICPKNW,1.13,30,900,80,26,1.8,4
20/05/2022,08:17:24 ,ICPKNW,7.03,33,453,973,21,0.906,15
20/05/2022,08:17:28 ,ICPKNW,7.99,23,1229,454,60,2.458,5
20/05/2022,08:17:32 ,ICPKNW,1.87,31,307,768,54,0.614,14
20/05/2022,08:17:36 ,ICPKNW,10.45,30,202,971,62,0.404,15
20/05/2022,08:17:40 ,ICPKNW,8.85,31,723,168,15,1.446,5
20/05/2022,08:17:44 ,ICPKNW,10.37,38,1070,693,95,2.14,13
20/05/2022,08:17:48 ,ICPKNW,12.83,35,452,800,71,0.904,15
20/05/2022,08:17:52 ,ICPKNW,12.4,23,111,371,58,0.222,17
20/05/2022,08:17:56 ,ICPKNW,5.19,25,156,748,42,0.312,14
20/05/2022,08:18:00 ,ICPKNW,10.69,27,900,362,29,1.8,5
20/05/2022,08:18:04 ,ICPKNW,12.08,28,822,229,56,1.644,5
20/05/2022,08:18:08 ,ICPKNW,8.01,20,1317,872,18,2.634,13
20/05/2022,08:18:12 ,ICPKNW,4.08,28,1075,864,4,2.15,12
20/05/2022,08:18:16 ,ICPKNW,9.76,39,1168,939,99,2.336,13
20/05/2022,08:18:20 ,ICPKNW,7.17,31,158,76,54,0.316,17
20/05/2022,08:18:24 ,ICPKNW,6.04,24,653,277,11,1.306,3
20/05/2022,08:18:28 ,ICPKNW,4.57,21,346,585,33,0.692,14
20/05/2022,08:18:32 ,ICPKNW,10.61,23,852,877,29,1.704,13
20/05/2022,08:18:36 ,ICPKNW,4.66,30,992,633,69,1.984,12
20/05/2022,08:18:40 ,ICPKNW,10.53,37,661,483,13,1.322,17
20/05/2022,08:18:44 ,ICPKNW,8.61,26,517,852,87,1.034,15
20/05/2022,08:18:48 ,ICPKNW,12.77,24,900,182,68,1.8,5
20/05/2022,08:18:52 ,ICPKNW,11.36,40,162,495,86,0.324,17
20/05/2022,08:18:56 ,ICPKNW,5.29,33,777,463,78,1.554,4
20/05/2022,08:19:00 ,ICPKNW,6.87,38,1092,665,55,2.184,13
20/05/2022,08:19:04 ,ICPKNW,8.2,32,494,274,67,0.988,17
20/05/2022,08:19:08 ,ICPKNW,5.78,34,726,472,59,1.452,0
20/05/2022,08:19:12 ,ICPKNW,1.63,36,1088,186,6,2.176,4
20/05/2022,08:19:16 ,ICPKNW,12.3,23,322,72,70,0.644,17
20/05/2022,08:19:20 ,ICPKNW,11,21,535,605,4,1.07,15
20/05/2022,08:19:24 ,ICPKNW,3.16,23,578,824,96,1.156,14
20/05/2022,08:19:28 ,ICPKNW,8.36,36,1068,138,8,2.136,5
20/05/2022,08:19:32 ,ICPKNW,11.06,22,174,698,72,0.348,15
20/05/2022,08:19:36 ,ICPKNW,5.98,23,1243,863,18,2.486,2
20/05/2022,08:19:40 ,ICPKNW,8.67,33,920,791,2,1.84,13
20/05/2022,08:19:44 ,ICPKNW,12.08,28,347,345,86,0.694,17
20/05/2022,08:19:48 ,ICPKNW,6.95,21,936,496,62,1.872,5
20/05/2022,08:19:52 ,ICPKNW,8.7,25,550,780,62,1.1,15
20/05/2022,08:19:56 ,ICPKNW,9.67,31,261,909,74,0.522,15
20/05/2022,08:20:00 ,ICPKNW,11.55,36,1421,394,77,2.842,5
20/05/2022,08:20:04 ,ICPKNW,11.81,28,112,772,91,0.224,15
20/05/2022,08:20:08 ,ICPKNW,12.8,36,1224,793,92,2.448,13
20/05/2022,08:20:12 ,ICPKNW,10.21,40,994,796,55,1.988,13
20/05/2022,08:20:16 ,ICPKNW,1.15,32,442,464,66,0.884,16
20/05/2022,08:20:20 ,ICPKNW,9.72,31,1371,627,46,2.742,13
20/05/2022,08:20:24 ,ICPKNW,10.77,35,622,92,33,1.244,17
20/05/2022,08:20:28 ,ICPKNW,11.46,24,593,488,38,1.186,17
20/05/2022,08:20:32 ,ICPKNW,1.48,34,505,819,69,1.01,14
20/05/2022,08:20:36 ,ICPKNW,8.22,32,305,284,9,0.61,17
20/05/2022,08:20:40 ,ICPKNW,8.75,34,652,622,100,1.304,15
20/05/2022,08:20:44 ,ICPKNW,7.24,30,918,764,13,1.836,13
20/05/2022,08:20:48 ,ICPKNW,8.61,24,192,665,68,0.384,15
20/05/2022,08:20:52 ,ICPKNW,9.13,20,269,331,95,0.538,17
20/05/2022,08:20:56 ,ICPKNW,12.16,32,236,254,50,0.472,17
20/05/2022,08:21:00 ,ICPKNW,1.01,33,242,339,0,0.484,16
20/05/2022,08:21:04 ,ICPKNW,3.86,28,1270,621,91,2.54,12
20/05/2022,08:21:08 ,ICPKNW,10.44,28,1168,851,54,2.336,13
20/05/2022,08:21:12 ,ICPKNW,1.02,36,1247,927,25,2.494,12
20/05/2022,08:21:16 ,ICPKNW,12.6,34,1089,58,9,2.178,5
20/05/2022,08:21:20 ,ICPKNW,5.82,27,1341,998,4,2.682,2
20/05/2022,08:21:24 ,ICPKNW,2.64,38,469,43,37,0.938,16
20/05/2022,08:21:28 ,ICPKNW,12.37,36,1219,281,26,2.438,5
20/05/2022,08:21:32 ,ICPKNW,5.19,23,1036,319,8,2.072,4
20/05/2022,08:21:36 ,ICPKNW,3.17,32,1163,432,9,2.326,4
20/05/2022,08:21:40 ,ICPKNW,10.15,27,1276,940,24,2.552,13
20/05/2022,08:21:44 ,ICPKNW,3.73,28,146,187,25,0.292,16
20/05/2022,08:21:48 ,ICPKNW,9.96,32,765,824,8,1.53,13
20/05/2022,08:21:52 ,ICPKNW,6.34,31,1466,478,97,2.932,0
20/05/2022,08:21:56 ,ICPKNW,9.59,33,1070,111,94,2.14,5
20/05/2022,08:22:00 ,ICPKNW,9.66,37,252,963,78,0.504,15
20/05/2022,08:22:04 ,ICPKNW,4.02,26,619,417,14,1.238,16
20/05/2022,08:22:08 ,ICPKNW,6.7,37,750,151,81,1.5,5
20/05/2022,08:22:12 ,ICPKNW,4.51,38,1093,927,82,2.186,12
20/05/2022,08:22:16 ,ICPKNW,5.86,23,176,441,0,0.352,3
20/05/2022,08:22:20 ,ICPKNW,9.65,31,311,563,89,0.622,15
20/05/2022,08:22:24 ,ICPKNW,2.66,30,537,74,74,1.074,16
20/05/2022,08:22:28 ,ICPKNW,6.1,39,539,177,20,1.078,3
20/05/2022,08:22:32 ,ICPKNW,4.67,36,393,322,73,0.786,16
20/05/2022,08:22:36 ,ICPKNW,5.63,27,1135,927,99,2.27,2
20/05/2022,08:22:40 ,ICPKNW,1.52,37,294,771,28,0.588,14
20/05/2022,08:22:44 ,ICPKNW,9.69,32,580,676,25,1.16,15
20/05/2022,08:22:48 ,ICPKNW,6.78,34,1254,798,29,2.508,13
20/05/2022,08:22:52 ,ICPKNW,10.26,20,259,18,30,0.518,17
20/05/2022,08:22:56 ,ICPKNW,7.08,23,678,801,54,1.356,15
20/05/2022,08:23:00 ,ICPKNW,8.04,21,1157,791,53,2.314,13
20/05/2022,08:23:04 ,ICPKNW,10.17,33,942,735,11,1.884,13
20/05/2022,08:23:08 ,ICPKNW,11.68,31,506,156,60,1.012,17
20/05/2022,08:23:12 ,ICPKNW,11.49,34,482,940,64,0.964,15
20/05/2022,08:23:16 ,ICPKNW,3.22,31,783,681,65,1.566,12
20/05/2022,08:23:20 ,ICPKNW,9.09,33,1057,90,48,2.114,5
20/05/2022,08:23:24 ,ICPKNW,10.29,36,338,873,47,0.676,15
20/05/2022,08:23:28 ,ICPKNW,9.58,20,1465,617,91,2.93,13
20/05/2022,08:23:32 ,ICPKNW,2.5,25,1237,489,28,2.474,4
20/05/2022,08:23:36 ,ICPKNW,6.48,37,986,483,50,1.972,0
20/05/2022,08:23:40 ,ICPKNW,6.96,23,446,645,35,0.892,15
20/05/2022,08:23:44 ,ICPKNW,9.05,40,1367,811,75,2.734,13
20/05/2022,08:23:48 ,ICPKNW,1.75,24,186,628,80,0.372,14
20/05/2022,08:23:52 ,ICPKNW,6.35,35,1256,544,18,2.512,0
20/05/2022,08:23:56 ,ICPKNW,12.8,25,592,766,37,1.184,15
20/05/2022,08:24:00 ,ICPKNW,4.78,30,427,218,29,0.854,16
20/05/2022,08:24:04 ,ICPKNW,7.95,27,1120,270,12,2.24,5
20/05/2022,08:24:08 ,ICPKNW,1.4,26,480,143,88,0.96,16
20/05/2022,08:24:12 ,ICPKNW,1.58,33,1284,293,18,2.568,4
20/05/2022,08:24:16 ,ICPKNW,2.99,36,990,347,19,1.98,4
20/05/2022,08:24:20 ,ICPKNW,3.17,24,829,787,3,1.658,12
20/05/2022,08:24:24 ,ICPKNW,5.58,32,540,477,15,1.08,3
20/05/2022,08:24:28 ,ICPKNW,5.08,33,1416,552,32,2.832,12
20/05/2022,08:24:32 ,ICPKNW,2.75,20,399,450,38,0.798,16
20/05/2022,08:24:36 ,ICPKNW,5.5,27,277,1012,89,0.554,11
20/05/2022,08:24:40 ,ICPKNW,8.2,34,1261,165,5,2.522,5
20/05/2022,08:24:44 ,ICPKNW,1.43,29,225,348,98,0.45,16
20/05/2022,08:24:48 ,ICPKNW,2.77,32,1085,24,99,2.17,4
20/05/2022,08:24:52 ,ICPKNW,5.58,40,274,620,6,0.548,11
20/05/2022,08:24:56 ,ICPKNW,7.91,37,821,140,24,1.642,5
20/05/2022,08:25:00 ,ICPKNW,6.51,39,1145,78,65,2.29,5
20/05/2022,08:25:04 ,ICPKNW,1.59,32,460,917,73,0.92,14
20/05/2022,08:25:08 ,ICPKNW,3.43,30,1026,137,73,2.052,4
20/05/2022,08:25:12 ,ICPKNW,10.35,23,979,82,27,1.958,5
20/05/2022,08:25:16 ,ICPKNW,1.32,35,249,7,18,0.498,16
20/05/2022,08:25:20 ,ICPKNW,6.68,35,1005,829,3,2.01,13
20/05/2022,08:25:24 ,ICPKNW,6.4,37,527,508,39,1.054,3
20/05/2022,08:25:28 ,ICPKNW,5.38,22,155,27,48,0.31,16
20/05/2022,08:25:32 ,ICPKNW,4.42,33,1324,1012,98,2.648,12
20/05/2022,08:25:36 ,ICPKNW,10.83,22,813,417,1,1.626,5
20/05/2022,08:25:40 ,ICPKNW,7.42,36,1093,198,47,2.186,5
20/05/2022,08:25:44 ,ICPKNW,8.75,34,1235,793,17,2.47,13
20/05/2022,08:25:48 ,ICPKNW,2.52,32,739,892,42,1.478,12
20/05/2022,08:25:52 ,ICPKNW,8.37,33,569,748,46,1.138,15
20/05/2022,08:25:56 ,ICPKNW,7.87,25,896,477,69,1.792,5
20/05/2022,08:26:00 ,ICPKNW,7.18,24,879,911,37,1.758,13
20/05/2022,08:26:04 ,ICPKNW,9.31,37,788,654,82,1.576,13
20/05/2022,08:26:08 ,ICPKNW,1.43,25,476,91,13,0.952,16
20/05/2022,08:26:12 ,ICPKNW,8.6,30,1020,371,46,2.04,5
20/05/2022,08:26:16 ,ICPKNW,10.06,28,1208,380,62,2.416,5
20/05/2022,08:26:20 ,ICPKNW,11.03,36,161,848,75,0.322,15
20/05/2022,08:26:24 ,ICPKNW,7.15,24,693,508,36,1.386,17
20/05/2022,08:26:28 ,ICPKNW,10.23,24,974,290,26,1.948,5
20/05/2022,08:26:32 ,ICPKNW,3.5,22,167,796,4,0.334,14
20/05/2022,08:26:36 ,ICPKNW,7.21,32,591,898,32,1.182,15
20/05/2022,08:26:40 ,ICPKNW,9.46,24,594,181,68,1.188,17
20/05/2022,08:26:44 ,ICPKNW,8.01,34,955,423,36,1.91,5
20/05/2022,08:26:48 ,ICPKNW,9.78,39,166,793,90,0.332,15
20/05/2022,08:26:52 ,ICPKNW,12.34,20,806,869,65,1.612,13
20/05/2022,08:26:56 ,ICPKNW,10.4,33,785,917,49,1.57,13
20/05/2022,08:27:00 ,ICPKNW,12.91,22,1065,424,31,2.13,5
20/05/2022,08:27:04 ,ICPKNW,6.08,33,642,624,99,1.284,11
20/05/2022,08:27:08 ,ICPKNW,10.42,21,195,414,27,0.39,17
20/05/2022,08:27:12 ,ICPKNW,11.16,28,1359,1010,71,2.718,13
20/05/2022,08:27:16 ,ICPKNW,3.32,28,925,937,61,1.85,12
20/05/2022,08:27:20 ,ICPKNW,2.83,21,435,997,16,0.87,14
20/05/2022,08:27:24 ,ICPKNW,5.08,28,362,998,4,0.724,14
20/05/2022,08:27:28 ,ICPKNW,7.61,27,670,989,2,1.34,15
20/05/2022,08:27:32 ,ICPKNW,11.05,20,316,613,81,0.632,15
20/05/2022,08:27:36 ,ICPKNW,7.64,23,528,83,30,1.056,17
20/05/2022,08:27:40 ,ICPKNW,2.43,32,681,869,99,1.362,14
20/05/2022,08:27:44 ,ICPKNW,6.53,27,458,628,73,0.916,15
20/05/2022,08:27:48 ,ICPKNW,10.68,38,831,177,45,1.662,5
20/05/2022,08:27:52 ,ICPKNW,9.27,35,1324,579,36,2.648,13
20/05/2022,08:27:56 ,ICPKNW,11.2,23,282,301,82,0.564,17
20/05/2022,08:28:00 ,ICPKNW,6.47,32,1131,187,46,2.262,0
20/05/2022,08:28:04 ,ICPKNW,1.53,27,166,73,9,0.332,16
20/05/2022,08:28:08 ,ICPKNW,5.54,32,269,989,87,0.538,11
20/05/2022,08:28:12 ,ICPKNW,8.46,21,270,888,46,0.54,15
20/05/2022,08:28:16 ,ICPKNW,7.25,28,1331,233,33,2.662,5
20/05/2022,08:28:20 ,ICPKNW,5.37,25,949,563,97,1.898,12
20/05/2022,08:28:24 ,ICPKNW,9.68,24,1484,168,96,2.968,5
20/05/2022,08:28:28 ,ICPKNW,7.07,27,991,844,68,1.982,13
20/05/2022,08:28:32 ,ICPKNW,8.36,21,328,146,15,0.656,17
20/05/2022,08:28:36 ,ICPKNW,4.04,37,1499,720,57,2.998,12
20/05/2022,08:28:40 ,ICPKNW,9.56,24,1228,117,69,2.456,5
20/05/2022,08:28:44 ,ICPKNW,9.19,37,1437,886,96,2.874,13
20/05/2022,08:28:48 ,ICPKNW,11.84,33,639,91,7,1.278,17
20/05/2022,08:28:52 ,ICPKNW,4.14,21,1305,58,26,2.61,4
20/05/2022,08:28:56 ,ICPKNW,12.3,20,905,637,98,1.81,13
20/05/2022,08:29:00 ,ICPKNW,11.35,38,581,539,41,1.162,17
20/05/2022,08:29:04 ,ICPKNW,7.65,38,482,507,8,0.964,17
20/05/2022,08:29:08 ,ICPKNW,9.11,24,993,589,96,1.986,13
20/05/2022,08:29:12 ,ICPKNW,5.14,33,466,710,49,0.932,14
20/05/2022,08:29:16 ,ICPKNW,7.16,23,184,174,96,0.368,17
20/05/2022,08:29:20 ,ICPKNW,6.04,23,352,645,23,0.704,11
20/05/2022,08:29:24 ,ICPKNW,11.05,38,1382,360,84,2.764,5
20/05/2022,08:29:28 ,ICPKNW,7.97,28,1106,246,47,2.212,5
20/05/2022,08:29:32 ,ICPKNW,3.79,39,1385,924,78,2.77,12
20/05/2022,08:29:36 ,ICPKNW,6.4,31,377,99,0,0.754,3
20/05/2022,08:29:40 ,ICPKNW,8.85,21,965,776,17,1.93,13
20/05/2022,08:29:44 ,ICPKNW,2.34,24,1330,484,28,2.66,4
20/05/2022,08:29:48 ,ICPKNW,5.57,25,1282,742,9,2.564,2
20/05/2022,08:29:52 ,ICPKNW,5.35,25,553,250,70,1.106,16
20/05/2022,08:29:56 ,ICPKNW,7.46,26,636,569,96,1.272,15
20/05/2022,08:30:00 ,ICPKNW,5.2,33,1042,405,38,2.084,4
20/05/2022,08:30:04 ,ICPKNW,12.88,33,1126,897,53,2.252,13
20/05/2022,08:30:08 ,ICPKNW,2.67,25,1388,643,92,2.776,12
20/05/2022,08:30:12 ,ICPKNW,4.33,23,1101,324,74,2.202,4
20/05/2022,08:30:16 ,ICPKNW,3.43,20,1137,212,32,2.274,4
20/05/2022,08:30:20 ,ICPKNW,10.73,36,1322,668,59,2.644,13
20/05/2022,08:30:24 ,ICPKNW,3.51,20,838,628,27,1.676,12
20/05/2022,08:30:28 ,ICPKNW,2.2,34,594,524,19,1.188,16
20/05/2022,08:30:32 ,ICPKNW,3.51,21,579,257,16,1.158,16
20/05/2022,08:30:36 ,ICPKNW,4.55,40,365,952,49,0.73,14
20/05/2022,08:30:40 ,ICPKNW,10.02,32,472,177,46,0.944,17
20/05/2022,08:30:44 ,ICPKNW,7.11,40,1047,824,18,2.094,13
20/05/2022,08:30:48 ,ICPKNW,1.49,23,201,424,87,0.402,16
20/05/2022,08:30:52 ,ICPKNW,4.08,21,893,268,11,1.786,4
20/05/2022,08:30:56 ,ICPKNW,6.06,23,751,728,83,1.502,2
20/05/2022,08:31:00 ,ICPKNW,4.52,25,1274,409,84,2.548,4
20/05/2022,08:31:04 ,ICPKNW,7.02,29,1361,501,89,2.722,5
20/05/2022,08:31:08 ,ICPKNW,11.82,36,842,704,55,1.684,13
20/05/2022,08:31:12 ,ICPKNW,12.44,37,1327,499,92,2.654,5
20/05/2022,08:31:16 ,ICPKNW,7.05,23,1198,801,100,2.396,13
20/05/2022,08:31:20 ,ICPKNW,5.16,25,1176,107,59,2.352,4
20/05/2022,08:31:24 ,ICPKNW,12.93,20,1046,333,32,2.092,5
20/05/2022,08:31:28 ,ICPKNW,6.65,34,1209,859,30,2.418,13
20/05/2022,08:31:32 ,ICPKNW,1.66,27,439,859,59,0.878,14
20/05/2022,08:31:36 ,ICPKNW,2.87,35,814,243,70,1.628,4
20/05/2022,08:31:40 ,ICPKNW,11.57,32,510,425,4,1.02,17
20/05/2022,08:31:44 ,ICPKNW,2.43,26,1066,967,64,2.132,12
20/05/2022,08:31:48 ,ICPKNW,1.93,20,518,107,94,1.036,16
20/05/2022,08:31:52 ,ICPKNW,3.66,34,248,258,56,0.496,16
20/05/2022,08:31:56 ,ICPKNW,3.82,25,1227,740,35,2.454,12
20/05/2022,08:32:00 ,ICPKNW,7.31,36,848,301,48,1.696,5
20/05/2022,08:32:04 ,ICPKNW,1.96,28,314,900,78,0.628,14
20/05/2022,08:32:08 ,ICPKNW,12.16,40,617,616,63,1.234,15
20/05/2022,08:32:12 ,ICPKNW,6.36,31,1190,134,87,2.38,0
20/05/2022,08:32:16 ,ICPKNW,12.35,27,1113,415,31,2.226,5
20/05/2022,08:32:20 ,ICPKNW,6.92,22,448,21,88,0.896,17
20/05/2022,08:32:24 ,ICPKNW,5.26,36,1500,74,6,3,4
